-3.115 3 -11.285
-3.11 2.994 -11.225
-3.105 2.988 -11.165
-3.1 2.982 -11.105
-3.095 2.9759 -11.045
-3.09 2.9699 -10.985
-3.085 2.9638 -10.925
-3.08 2.9578 -10.865
-3.075 2.9517 -10.805
-3.07 2.9456 -10.745
-3.065 2.9395 -10.685
-3.06 2.9334 -10.625
-3.055 2.9273 -10.565
-3.05 2.9212 -10.505
-3.045 2.915 -10.445
-3.04 2.9089 -10.385
-3.035 2.9027 -10.325
-3.03 2.8966 -10.265
-3.025 2.8904 -10.205
-3.02 2.8842 -10.145
-3.015 2.878 -10.085
-3.01 2.8718 -10.025
-3.005 2.8656 -9.965
-3 2.8594 -9.905
-2.995 2.8532 -9.845
-2.99 2.8469 -9.7849
-2.985 2.8407 -9.7249
-2.98 2.8344 -9.6649
-2.975 2.8281 -9.6049
-2.97 2.8219 -9.5449
-2.965 2.8156 -9.4849
-2.96 2.8093 -9.4249
-2.955 2.803 -9.3649
-2.95 2.7967 -9.3049
-2.945 2.7903 -9.2449
-2.94 2.784 -9.1849
-2.935 2.7776 -9.1249
-2.93 2.7713 -9.0649
-2.925 2.7649 -9.0049
-2.92 2.7585 -8.9449
-2.915 2.7521 -8.8849
-2.91 2.7457 -8.8249
-2.905 2.7393 -8.7649
-2.9 2.7329 -8.7049
-2.895 2.7265 -8.6449
-2.89 2.7201 -8.5849
-2.885 2.7136 -8.5249
-2.88 2.7072 -8.4649
-2.875 2.7007 -8.4049
-2.87 2.6942 -8.3449
-2.865 2.6877 -8.2849
-2.86 2.6812 -8.2249
-2.855 2.6747 -8.1649
-2.85 2.6682 -8.1049
-2.845 2.6617 -8.0449
-2.84 2.6552 -7.9849
-2.835 2.6486 -7.9249
-2.83 2.6421 -7.8649
-2.825 2.6355 -7.8049
-2.82 2.6289 -7.7449
-2.815 2.6223 -7.6849
-2.81 2.6157 -7.6249
-2.805 2.6091 -7.5649
-2.8 2.6025 -7.5049
-2.795 2.5959 -7.4449
-2.79 2.5893 -7.3849
-2.785 2.5826 -7.3249
-2.78 2.576 -7.2649
-2.775 2.5693 -7.2049
-2.77 2.5626 -7.1449
-2.765 2.5559 -7.0849
-2.76 2.5493 -7.0249
-2.755 2.5426 -6.9649
