-3.115 3.1 -11.285
-3.105 3.093 -11.235
-3.095 3.086 -11.185
-3.085 3.079 -11.135
-3.075 3.0719 -11.085
-3.065 3.0649 -11.035
-3.055 3.0578 -10.985
-3.045 3.0508 -10.935
-3.035 3.0437 -10.885
-3.025 3.0366 -10.835
-3.015 3.0295 -10.785
-3.005 3.0224 -10.735
-2.995 3.0153 -10.685
-2.985 3.0082 -10.635
-2.975 3.001 -10.585
-2.965 2.9939 -10.535
-2.955 2.9867 -10.485
-2.945 2.9796 -10.435
-2.935 2.9724 -10.385
-2.925 2.9652 -10.335
-2.915 2.958 -10.285
-2.905 2.9508 -10.235
-2.895 2.9436 -10.185
-2.885 2.9364 -10.135
-2.875 2.9292 -10.085
-2.865 2.9219 -10.035
-2.855 2.9147 -9.985
-2.845 2.9074 -9.935
-2.835 2.9001 -9.885
-2.825 2.8929 -9.835
-2.815 2.8856 -9.7849
-2.805 2.8783 -9.7349
-2.795 2.871 -9.6849
-2.785 2.8637 -9.6349
-2.775 2.8563 -9.5849
-2.765 2.849 -9.5349
-2.755 2.8416 -9.4849
-2.745 2.8343 -9.4349
-2.735 2.8269 -9.3849
-2.725 2.8195 -9.3349
-2.715 2.8121 -9.2849
-2.705 2.8047 -9.2349
-2.695 2.7973 -9.1849
-2.685 2.7899 -9.1349
-2.675 2.7825 -9.0849
-2.665 2.7751 -9.0349
-2.655 2.7676 -8.9849
-2.645 2.7602 -8.9349
-2.635 2.7527 -8.8849
-2.625 2.7452 -8.8349
-2.615 2.7377 -8.7849
-2.605 2.7302 -8.7349
-2.595 2.7227 -8.6849
-2.585 2.7152 -8.6349
-2.575 2.7077 -8.5849
-2.565 2.7001 -8.5349
-2.555 2.6926 -8.4849
-2.545 2.685 -8.4349
-2.535 2.6775 -8.3849
-2.525 2.6699 -8.3349
-2.515 2.6623 -8.2849
-2.505 2.6547 -8.2349
-2.495 2.6471 -8.1849
-2.485 2.6395 -8.1349
-2.475 2.6319 -8.0849
-2.465 2.6243 -8.0349
-2.455 2.6166 -7.9849
-2.445 2.609 -7.9349
-2.435 2.6013 -7.8849
-2.425 2.5936 -7.8349
-2.415 2.5859 -7.7849
-2.405 2.5783 -7.7349
-2.395 2.5706 -7.6849
-2.385 2.5628 -7.6349
-2.375 2.5551 -7.5849
-2.365 2.5474 -7.5349
-2.355 2.5396 -7.4849
-2.345 2.5319 -7.4349
-2.335 2.5241 -7.3849
-2.325 2.5164 -7.3349
-2.315 2.5086 -7.2849
-2.305 2.5008 -7.2349
-2.295 2.493 -7.1849
-2.285 2.4852 -7.1349
-2.275 2.4774 -7.0849
-2.265 2.4695 -7.0349
-2.255 2.4617 -6.9849
-2.245 2.4539 -6.9349
-2.235 2.446 -6.8849
-2.225 2.4381 -6.8349
-2.215 2.4302 -6.7848
-2.205 2.4224 -6.7348
-2.195 2.4145 -6.6848
-2.185 2.4066 -6.6348
-2.175 2.3986 -6.5848
-2.165 2.3907 -6.5348
-2.155 2.3828 -6.4848
-2.145 2.3748 -6.4348
-2.135 2.3669 -6.3848
-2.125 2.3589 -6.3348
-2.115 2.3509 -6.2848
-2.105 2.3429 -6.2348
-2.095 2.3349 -6.1848
-2.085 2.3269 -6.1348
-2.075 2.3189 -6.0848
-2.065 2.3109 -6.0348
-2.055 2.3029 -5.9848
-2.045 2.2948 -5.9348
-2.035 2.2868 -5.8848
-2.025 2.2787 -5.8348
-2.015 2.2706 -5.7848
-2.005 2.2625 -5.7348
-1.995 2.2544 -5.6848
-1.985 2.2463 -5.6348
-1.975 2.2382 -5.5848
-1.965 2.2301 -5.5348
-1.955 2.222 -5.4848
-1.945 2.2138 -5.4348
-1.935 2.2057 -5.3848
-1.925 2.1975 -5.3348
-1.915 2.1893 -5.2848
-1.905 2.1812 -5.2348
-1.895 2.173 -5.1848
-1.885 2.1648 -5.1348
-1.875 2.1565 -5.0848
-1.865 2.1483 -5.0348
-1.855 2.1401 -4.9848
-1.845 2.1319 -4.9348
-1.835 2.1236 -4.8848
-1.825 2.1153 -4.8348
-1.815 2.1071 -4.7848
-1.805 2.0988 -4.7348
-1.795 2.0905 -4.6848
-1.785 2.0822 -4.6348
-1.775 2.0739 -4.5848
-1.765 2.0656 -4.5348
-1.755 2.0572 -4.4848
-1.745 2.0489 -4.4348
-1.735 2.0406 -4.3848
-1.725 2.0322 -4.3348
-1.715 2.0238 -4.2848
-1.705 2.0154 -4.2348
-1.695 2.0071 -4.1848
-1.685 1.9987 -4.1348
-1.675 1.9902 -4.0848
-1.665 1.9818 -4.0348
-1.655 1.9734 -3.9848
-1.645 1.965 -3.9348
-1.635 1.9565 -3.8848
-1.625 1.9481 -3.8348
-1.6149 1.9396 -3.7847
-1.6049 1.9311 -3.7347
-1.5949 1.9226 -3.6847
-1.5849 1.9141 -3.6347
-1.5749 1.9056 -3.5847
-1.5649 1.8971 -3.5347
-1.5549 1.8886 -3.4847
-1.5449 1.8801 -3.4347
-1.5349 1.8715 -3.3847
-1.5249 1.863 -3.3347
-1.5149 1.8544 -3.2847
-1.5049 1.8458 -3.2347
-1.4949 1.8372 -3.1847
-1.4849 1.8286 -3.1347
-1.4749 1.82 -3.0847
-1.4649 1.8114 -3.0347
-1.4549 1.8028 -2.9847
-1.4449 1.7942 -2.9347
-1.4349 1.7855 -2.8847
-1.4249 1.7769 -2.8347
-1.4149 1.7682 -2.7847
-1.4049 1.7595 -2.7347
-1.3949 1.7508 -2.6847
-1.3849 1.7421 -2.6347
-1.3749 1.7334 -2.5847
-1.3649 1.7247 -2.5347
-1.3549 1.716 -2.4847
-1.3449 1.7073 -2.4347
-1.3349 1.6985 -2.3847
-1.3249 1.6898 -2.3347
-1.3149 1.681 -2.2847
-1.3049 1.6723 -2.2347
-1.2949 1.6635 -2.1847
-1.2849 1.6547 -2.1347
-1.2749 1.6459 -2.0847
-1.2649 1.6371 -2.0347
-1.2549 1.6283 -1.9847
-1.2449 1.6194 -1.9347
-1.2349 1.6106 -1.8847
-1.2249 1.6017 -1.8347
-1.2149 1.5929 -1.7847
-1.2049 1.584 -1.7347
-1.1949 1.5751 -1.6847
-1.1849 1.5662 -1.6347
-1.1749 1.5573 -1.5847
-1.1649 1.5484 -1.5347
-1.1549 1.5395 -1.4847
-1.1449 1.5306 -1.4347
-1.1349 1.5216 -1.3847
-1.1249 1.5127 -1.3347
-1.1149 1.5037 -1.2847
-1.1049 1.4948 -1.2347
-1.0949 1.4858 -1.1847
-1.0849 1.4768 -1.1347
-1.0749 1.4678 -1.0847
-1.0649 1.4588 -1.0347
-1.0549 1.4498 -0.9847
-1.0449 1.4408 -0.9347
